"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","date","RowId","y"
"44","management","married","university.degree","no","yes","no","cellular","may","fri","69","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32343","no"
"33","blue-collar","single","basic.9y","no","yes","no","cellular","may","fri","392","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32344","no"
"37","blue-collar","married","high.school","no","yes","no","cellular","may","fri","142","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32345","no"
"33","blue-collar","married","basic.9y","no","no","no","cellular","may","fri","428","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32346","no"
"32","admin.","married","university.degree","no","no","no","cellular","may","fri","209","2","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32347","no"
"33","blue-collar","married","basic.9y","no","yes","no","cellular","may","fri","656","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32348","no"
"33","blue-collar","married","basic.9y","no","no","no","cellular","may","fri","728","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32349","no"
"38","blue-collar","single","high.school","no","yes","no","cellular","may","fri","81","3","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32350","no"
"33","blue-collar","married","basic.9y","no","yes","no","cellular","may","fri","720","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32351","no"
"37","blue-collar","married","high.school","no","no","no","cellular","may","fri","171","1","999","2","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32352","no"
"34","admin.","single","high.school","no","yes","no","cellular","may","fri","291","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32353","no"
"33","blue-collar","single","high.school","no","yes","no","cellular","may","fri","435","2","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32354","no"
"45","technician","single","university.degree","no","no","no","cellular","may","fri","272","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32355","no"
"52","services","married","high.school","no","yes","no","cellular","may","fri","121","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32356","no"
"42","admin.","divorced","university.degree","no","yes","no","cellular","may","fri","243","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32357","no"
"29","blue-collar","married","basic.9y","no","yes","no","cellular","may","fri","164","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32358","no"
"45","technician","married","basic.9y","no","no","no","cellular","may","fri","144","3","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32359","no"
"33","blue-collar","married","basic.9y","no","no","no","cellular","may","fri","339","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32360","no"
"52","retired","divorced","basic.6y","no","no","no","cellular","may","fri","154","2","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32361","no"
"32","blue-collar","married","high.school","no","no","no","cellular","may","fri","319","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32362","no"
"38","blue-collar","married","professional.course","no","no","no","cellular","may","fri","218","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32363","no"
"34","services","married","high.school","no","no","no","telephone","may","fri","125","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32364","no"
"46","technician","married","professional.course","no","no","no","cellular","may","fri","124","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32365","no"
"22","student","single","high.school","no","no","no","cellular","may","fri","87","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32366","no"
"30","services","single","high.school","unknown","no","no","cellular","may","fri","87","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32367","no"
"40","services","married","high.school","no","yes","no","cellular","may","fri","151","4","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32368","no"
"58","admin.","married","high.school","no","yes","no","cellular","may","fri","67","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32369","no"
"33","admin.","married","university.degree","no","no","no","cellular","may","fri","89","6","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32370","no"
"34","blue-collar","married","university.degree","no","yes","yes","cellular","may","fri","183","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32371","no"
"35","entrepreneur","married","university.degree","no","no","no","cellular","may","fri","270","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32372","no"
"47","services","married","high.school","no","no","yes","cellular","may","fri","196","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32373","no"
"34","admin.","married","university.degree","no","no","no","cellular","may","fri","247","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32374","no"
"29","blue-collar","single","basic.4y","unknown","yes","no","cellular","may","fri","206","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32375","no"
"30","self-employed","married","basic.9y","unknown","no","no","cellular","may","fri","73","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32376","no"
"40","services","married","basic.4y","unknown","yes","no","cellular","may","fri","85","1","999","2","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32377","no"
"29","blue-collar","single","basic.4y","unknown","yes","no","cellular","may","fri","325","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32378","no"
"39","blue-collar","married","basic.4y","no","no","no","cellular","may","fri","180","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32379","no"
"34","self-employed","single","professional.course","no","yes","no","cellular","may","fri","76","2","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32380","no"
"37","services","single","professional.course","no","yes","no","cellular","may","fri","279","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32381","no"
"26","student","single","basic.9y","unknown","yes","no","cellular","may","fri","682","2","3","2","success","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32382","no"
"37","services","single","professional.course","no","no","no","cellular","may","fri","462","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32383","no"
"25","admin.","single","high.school","no","yes","no","cellular","may","fri","238","6","999","2","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32384","no"
"34","technician","married","professional.course","no","yes","no","cellular","may","fri","81","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32385","no"
"21","blue-collar","married","basic.9y","no","no","no","cellular","may","fri","279","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32386","no"
"36","blue-collar","married","basic.9y","no","unknown","unknown","cellular","may","fri","68","5","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32387","no"
"51","management","married","university.degree","no","no","no","cellular","may","fri","127","1","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32388","no"
"31","management","married","university.degree","no","no","no","cellular","may","fri","238","1","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32389","no"
"32","technician","married","professional.course","no","no","no","cellular","may","fri","158","2","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32390","no"
"41","services","single","high.school","no","no","no","cellular","may","fri","1642","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32391","no"
"39","blue-collar","married","basic.9y","unknown","no","no","cellular","may","fri","69","4","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32392","no"
"40","blue-collar","married","basic.6y","unknown","yes","no","cellular","may","fri","356","4","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32393","no"
"35","blue-collar","married","basic.9y","no","no","no","cellular","may","fri","25","6","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32394","no"
"47","blue-collar","married","basic.9y","no","yes","no","cellular","may","fri","146","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32395","no"
"33","blue-collar","married","basic.9y","no","yes","no","cellular","may","fri","264","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32396","no"
"35","management","single","high.school","no","yes","no","cellular","may","fri","345","2","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32397","no"
"33","blue-collar","single","basic.6y","no","yes","no","cellular","may","fri","474","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32398","no"
"54","admin.","divorced","professional.course","no","yes","no","telephone","may","fri","75","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32399","no"
"41","services","single","high.school","unknown","yes","no","cellular","may","fri","77","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32400","no"
"33","admin.","married","high.school","no","no","yes","cellular","may","fri","254","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32401","no"
"35","blue-collar","married","basic.9y","no","yes","no","cellular","may","fri","219","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32402","no"
"34","management","single","university.degree","no","yes","no","cellular","may","fri","175","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32403","no"
"34","management","single","university.degree","no","no","no","cellular","may","fri","261","2","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32404","no"
"34","admin.","married","university.degree","no","yes","no","cellular","may","fri","456","2","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32405","no"
"37","services","single","professional.course","no","yes","no","cellular","may","fri","241","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32406","no"
"32","blue-collar","married","basic.9y","no","yes","no","cellular","may","fri","297","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32407","no"
"51","admin.","married","high.school","unknown","no","no","cellular","may","fri","117","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32408","no"
"41","blue-collar","single","basic.6y","unknown","no","no","cellular","may","fri","103","2","999","1","failure","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32409","no"
"55","management","married","basic.4y","no","no","no","cellular","may","fri","95","4","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32410","no"
"34","admin.","married","university.degree","no","yes","no","cellular","may","fri","198","2","999","0","nonexistent","-1.8","92.893","-46.2","1.3130000000000002","5099.1","2017-05-10T10:00:00","32411","no"
