age,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,date,RowId
30,married,high.school,no,yes,no,cellular,jul,wed,166,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13181
34,single,high.school,no,yes,no,cellular,jul,wed,42,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13182
34,single,high.school,no,no,no,cellular,jul,wed,127,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13183
34,single,high.school,no,yes,no,cellular,jul,wed,85,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13184
31,married,professional.course,no,yes,no,cellular,jul,wed,225,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13185
42,married,high.school,no,yes,no,cellular,jul,wed,761,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,2016-07-10T10:00:00,13186
48,married,university.degree,no,yes,no,telephone,jul,wed,42,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13187
34,married,basic.9y,no,yes,no,cellular,jul,wed,206,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13188
24,married,basic.9y,no,unknown,unknown,cellular,jul,wed,781,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,2016-07-10T10:00:00,13189
26,single,high.school,no,unknown,unknown,cellular,jul,wed,125,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13190
54,married,university.degree,no,yes,no,cellular,jul,wed,113,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13191
59,divorced,basic.9y,no,no,no,cellular,jul,wed,92,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13192
36,married,basic.6y,no,yes,no,telephone,jul,wed,16,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13193
27,single,university.degree,no,no,no,cellular,jul,wed,51,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13194
51,married,university.degree,unknown,yes,yes,cellular,jul,wed,89,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13195
36,married,basic.6y,no,no,no,cellular,jul,wed,205,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13196
40,divorced,basic.9y,no,yes,no,cellular,jul,wed,125,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13197
51,married,university.degree,unknown,yes,yes,cellular,jul,wed,128,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13198
27,single,university.degree,no,yes,yes,cellular,jul,wed,91,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13199
51,married,university.degree,unknown,yes,no,cellular,jul,wed,65,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13200
27,single,university.degree,no,no,no,cellular,jul,wed,194,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13201
32,married,basic.4y,unknown,yes,no,cellular,jul,wed,147,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13202
32,married,basic.4y,unknown,no,yes,cellular,jul,wed,112,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13203
32,married,basic.4y,unknown,yes,no,cellular,jul,wed,82,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13204
33,married,basic.9y,unknown,yes,no,telephone,jul,wed,25,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13205
28,single,high.school,no,yes,no,cellular,jul,wed,85,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13206
32,married,basic.4y,unknown,no,no,cellular,jul,wed,285,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13207
31,single,university.degree,no,yes,yes,cellular,jul,wed,61,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13208
39,divorced,basic.4y,no,no,no,cellular,jul,wed,174,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13209
49,married,basic.4y,unknown,yes,no,cellular,jul,wed,42,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13210
44,married,basic.9y,unknown,no,no,cellular,jul,wed,92,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13211
40,married,professional.course,no,no,no,cellular,jul,wed,130,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13212
30,married,high.school,unknown,yes,no,cellular,jul,wed,44,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13213
30,married,high.school,unknown,no,no,cellular,jul,wed,145,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13214
31,married,university.degree,no,no,no,telephone,jul,wed,238,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13215
36,married,university.degree,no,yes,yes,cellular,jul,wed,160,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13216
31,single,university.degree,no,no,no,cellular,jul,wed,645,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,2016-07-10T10:00:00,13217
32,married,basic.4y,unknown,no,yes,telephone,jul,wed,990,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,2016-07-10T10:00:00,13218
31,divorced,professional.course,no,unknown,unknown,cellular,jul,wed,254,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13219
31,divorced,professional.course,no,no,no,cellular,jul,wed,64,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13220
24,single,basic.4y,no,no,no,cellular,jul,wed,115,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13221
44,married,basic.9y,unknown,no,yes,cellular,jul,wed,113,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13222
31,divorced,professional.course,no,yes,no,cellular,jul,wed,662,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,2016-07-10T10:00:00,13223
31,divorced,professional.course,no,yes,no,cellular,jul,wed,625,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,2016-07-10T10:00:00,13224
28,married,university.degree,no,yes,no,cellular,jul,wed,126,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13225
44,married,basic.9y,unknown,yes,no,cellular,jul,wed,189,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13226
31,married,basic.9y,no,yes,no,cellular,jul,wed,124,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13227
28,married,university.degree,no,yes,no,cellular,jul,wed,321,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13228
37,single,professional.course,unknown,no,no,cellular,jul,wed,482,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13229
26,single,basic.4y,no,yes,yes,cellular,jul,wed,215,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13230
34,married,basic.6y,unknown,no,no,cellular,jul,wed,727,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,2016-07-10T10:00:00,13231
55,divorced,high.school,no,no,no,cellular,jul,wed,189,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13232
55,divorced,high.school,no,yes,no,cellular,jul,wed,127,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13233
32,married,university.degree,no,yes,no,telephone,jul,wed,196,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13234
45,divorced,basic.4y,no,no,no,cellular,jul,wed,87,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13235
45,divorced,basic.4y,no,yes,no,cellular,jul,wed,112,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13236
43,married,university.degree,unknown,yes,no,cellular,jul,wed,290,13,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13237
33,married,high.school,no,yes,no,cellular,jul,wed,310,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13238
52,married,professional.course,no,yes,no,cellular,jul,wed,389,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13239
45,divorced,basic.4y,no,yes,no,cellular,jul,wed,294,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13240
28,single,professional.course,no,yes,no,cellular,jul,wed,611,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13241
23,married,basic.9y,unknown,yes,no,cellular,jul,wed,259,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13242
37,single,basic.4y,no,yes,yes,cellular,jul,wed,156,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13243
52,divorced,basic.9y,no,yes,no,cellular,jul,wed,275,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13244
33,single,university.degree,no,yes,yes,cellular,jul,wed,143,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13245
44,married,high.school,no,no,no,cellular,jul,wed,92,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13246
44,married,high.school,no,yes,no,cellular,jul,wed,82,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13247
52,married,professional.course,no,no,no,cellular,jul,wed,222,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13248
26,married,university.degree,no,yes,no,cellular,jul,wed,175,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13249
36,divorced,high.school,no,yes,yes,cellular,jul,wed,148,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13250
26,married,basic.9y,no,no,no,cellular,jul,wed,366,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13251
34,single,university.degree,no,yes,no,cellular,jul,wed,138,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13252
49,single,basic.4y,unknown,no,no,cellular,jul,wed,121,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13253
34,single,university.degree,no,yes,no,cellular,jul,wed,337,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13254
46,married,basic.4y,no,no,no,cellular,jul,wed,236,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13255
41,married,basic.4y,no,yes,no,telephone,jul,wed,52,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13256
42,married,basic.9y,unknown,yes,no,cellular,jul,wed,90,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13257
51,married,university.degree,no,yes,no,cellular,jul,wed,426,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,2016-07-10T10:00:00,13258
29,married,professional.course,no,yes,no,cellular,jul,wed,332,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13259
40,married,basic.4y,unknown,unknown,unknown,telephone,jul,wed,135,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13260
47,married,basic.4y,no,no,no,cellular,jul,wed,127,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13261
31,married,basic.9y,no,yes,no,cellular,jul,wed,72,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13262
31,married,basic.9y,no,no,no,cellular,jul,wed,186,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13263
31,married,basic.9y,no,yes,no,cellular,jul,wed,219,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13264
50,single,high.school,no,yes,no,cellular,jul,wed,180,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13265
25,single,basic.9y,unknown,yes,no,cellular,jul,wed,111,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13266
26,married,high.school,no,yes,yes,cellular,jul,wed,273,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13267
22,single,high.school,no,no,yes,cellular,jul,wed,349,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13268
31,married,basic.9y,no,yes,no,cellular,jul,wed,590,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,2016-07-10T10:00:00,13269
32,single,university.degree,no,no,yes,cellular,jul,wed,90,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13270
31,single,high.school,no,no,no,cellular,jul,wed,96,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13271
43,married,university.degree,no,yes,no,cellular,jul,wed,899,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13272
41,single,basic.4y,unknown,unknown,unknown,cellular,jul,wed,72,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13273
40,married,university.degree,unknown,yes,no,cellular,jul,wed,113,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13274
40,married,university.degree,unknown,yes,no,telephone,jul,wed,54,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13275
31,married,basic.9y,no,yes,no,cellular,jul,wed,1121,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,2016-07-10T10:00:00,13276
36,divorced,university.degree,no,yes,no,cellular,jul,wed,81,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13277
55,married,basic.9y,unknown,unknown,unknown,cellular,jul,wed,628,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13278
44,married,high.school,no,yes,no,cellular,jul,wed,118,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13279
23,single,university.degree,no,yes,no,cellular,jul,wed,119,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13280
26,single,basic.9y,no,no,no,cellular,jul,wed,1139,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,2016-07-10T10:00:00,13281
44,married,high.school,no,yes,no,cellular,jul,wed,97,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13282
29,divorced,high.school,no,yes,no,cellular,jul,wed,171,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13283
25,single,high.school,no,no,no,cellular,jul,wed,1156,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13284
54,married,university.degree,no,no,no,cellular,jul,wed,71,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13285
26,single,high.school,no,yes,yes,cellular,jul,wed,668,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13286
52,married,high.school,no,no,no,cellular,jul,wed,183,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13287
29,married,professional.course,no,yes,no,cellular,jul,wed,128,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13288
50,single,high.school,no,yes,no,cellular,jul,wed,171,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13289
32,single,university.degree,no,no,no,cellular,jul,wed,76,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13290
32,divorced,high.school,no,no,no,cellular,jul,wed,89,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13291
29,divorced,high.school,no,yes,no,cellular,jul,wed,188,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13292
44,married,high.school,no,no,no,cellular,jul,wed,869,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,2016-07-10T10:00:00,13293
24,single,high.school,no,yes,no,cellular,jul,wed,242,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13294
28,married,university.degree,no,no,no,cellular,jul,wed,98,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13295
28,married,university.degree,no,no,no,cellular,jul,wed,175,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13296
39,married,professional.course,no,yes,no,telephone,jul,wed,87,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13297
39,married,basic.9y,no,no,no,cellular,jul,wed,100,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13298
32,single,university.degree,no,yes,no,cellular,jul,wed,89,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13299
40,married,high.school,no,no,yes,telephone,jul,wed,31,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13300
27,married,basic.4y,no,yes,no,cellular,jul,wed,205,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13301
36,married,professional.course,no,yes,no,cellular,jul,wed,167,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13302
31,single,high.school,no,no,no,cellular,jul,wed,108,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13303
51,married,university.degree,unknown,yes,no,cellular,jul,wed,180,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13304
29,married,university.degree,no,yes,no,cellular,jul,wed,31,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13305
33,single,university.degree,no,yes,no,cellular,jul,wed,494,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13306
28,single,university.degree,no,no,no,cellular,jul,wed,96,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13307
41,married,basic.4y,unknown,no,no,cellular,jul,wed,133,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13308
29,married,university.degree,no,yes,no,cellular,jul,wed,161,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13309
35,married,university.degree,no,no,no,cellular,jul,wed,130,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13310
26,married,high.school,no,unknown,unknown,cellular,jul,wed,136,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13311
51,married,basic.4y,no,no,no,cellular,jul,wed,145,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13312
30,married,basic.9y,no,no,no,cellular,jul,wed,80,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13313
25,married,basic.9y,no,no,no,cellular,jul,wed,108,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13314
30,married,basic.9y,no,yes,no,cellular,jul,wed,532,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13315
28,married,high.school,no,yes,no,telephone,jul,wed,145,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13316
37,married,basic.6y,unknown,no,no,cellular,jul,wed,91,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13317
55,divorced,basic.6y,unknown,yes,yes,cellular,jul,wed,124,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13318
37,married,basic.6y,unknown,yes,no,cellular,jul,wed,279,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13319
37,married,basic.6y,unknown,no,yes,cellular,jul,wed,143,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13320
28,married,basic.4y,unknown,no,yes,cellular,jul,wed,98,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13321
39,married,professional.course,no,yes,no,cellular,jul,wed,178,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13322
44,married,basic.4y,unknown,yes,no,cellular,jul,wed,103,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13323
45,married,basic.9y,no,yes,no,cellular,jul,wed,71,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13324
28,single,university.degree,no,yes,no,cellular,jul,wed,90,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13325
34,married,professional.course,no,yes,no,cellular,jul,wed,144,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13326
45,married,basic.9y,no,yes,yes,cellular,jul,wed,332,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13327
30,married,university.degree,no,yes,no,telephone,jul,wed,693,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13328
39,married,professional.course,no,yes,no,cellular,jul,wed,225,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13329
56,married,professional.course,no,yes,no,cellular,jul,wed,289,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13330
26,single,basic.9y,no,yes,yes,telephone,jul,wed,224,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13331
37,divorced,university.degree,no,yes,no,cellular,jul,wed,224,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13332
34,single,high.school,no,no,no,cellular,jul,wed,118,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13333
37,divorced,university.degree,no,no,yes,cellular,jul,wed,362,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13334
29,single,high.school,no,yes,no,cellular,jul,wed,125,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13335
27,married,university.degree,no,no,no,telephone,jul,wed,672,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13336
26,single,university.degree,unknown,yes,no,cellular,jul,wed,124,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13337
30,married,basic.9y,no,yes,no,cellular,jul,wed,219,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13338
32,single,high.school,no,yes,no,cellular,jul,wed,192,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13339
45,married,professional.course,no,yes,no,cellular,jul,wed,160,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13340
39,divorced,high.school,unknown,yes,no,cellular,jul,wed,77,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,2016-07-10T10:00:00,13341
